1940,5084304758086;3955,0567004428826;1989,0;4000,0
2003,1089111534382;3905,7554868351394;1977,0;4000,0
1955,651021844933;3986,999421627196;1966,0;4000,0
1921,161632306676;3984,9382096970808;1954,0;3999,0
1913,2953410255516;3975,896191134869;1943,0;3999,0
1879,6476391571177;3971,9451397705884;1931,0;3999,0
1884,1036600466236;3965,192783925812;1920,0;3998,0
1893,6701609012564;3976,7309753606733;1909,0;3998,0
1839,1055233919694;3968,0961382431055;1897,0;3997,0
1829,6066491868708;3974,9170127883367;1886,0;3997,0
1986,9424488390464;3992,5819582989384;1874,0;3996,0
1849,7232146061415;3977,523640053552;1863,0;3995,0
1800,8427726438908;3964,0945175847496;1852,0;3994,0
1830,436801944218;3975,330127308361;1840,0;3994,0
1806,938060561294;3967,813909335097;1829,0;3993,0
1834,6879084700413;3974,768792439419;1817,0;3992,0
1803,7962744084616;3971,8959252577724;1806,0;3991,0
1784,4669355119452;3968,0871410750588;1795,0;3989,0
1756,0306920448309;3964,2742232968462;1783,0;3988,0
1756,4042517441635;3965,2167628107736;1772,0;3987,0
1730,4709513933424;3958,6618644084624;1761,0;3986,0
1756,0417904826888;3963,5246307146053;1749,0;3984,0
1744,9647176019816;3962,9753553044056;1738,0;3983,0
1733,9115038052364;3961,052437044474;1727,0;3981,0
1751,059604750246;3962,9444447343203;1715,0;3980,0
1736,8853173343969;3962,024497452564;1704,0;3978,0
1708,9714976749008;3957,976405213691;1693,0;3976,0
1688,5532978657654;3953,367474860732;1681,0;3974,0
1670,981435892336;3953,7236506260774;1670,0;3973,0
1667,1733962890228;3952,7148457078283;1659,0;3971,0
1630,0423813195707;3942,5307666347726;1648,0;3969,0
1607,2742121600963;3942,3416820983884;1636,0;3967,0
1593,0017266532386;3941,0539165959553;1625,0;3965,0
1575,1743168330631;3936,725881013457;1614,0;3962,0
1592,103194957987;3935,8140524706487;1603,0;3960,0
1488,048729745569;3910,5578063990283;1592,0;3958,0
1604,0201131629412;3940,2363394860813;1580,0;3955,0
1577,3299416956925;3928,120048191778;1569,0;3953,0
1568,982160782434;3932,114666781172;1558,0;3951,0
1562,72172434096;3928,27325662112;1547,0;3948,0
1567,5775662100273;3932,775256241462;1536,0;3945,0
1544,8488176805272;3931,8998052716074;1525,0;3943,0
1571,070353914657;3934,9873254747986;1514,0;3940,0
1530,8707912440577;3923,003703579707;1503,0;3937,0
1522,800439123667;3922,1805738705957;1492,0;3934,0
1513,765313511002;3925,2034357202447;1481,0;3931,0
1499,9834812042807;3922,6027550842955;1469,0;3928,0
1486,934352695648;3916,0791613253264;1458,0;3925,0
1434,786192249357;3907,7756468460907;1448,0;3922,0
1429,690168246609;3907,798372341294;1437,0;3919,0
1432,9348916823951;3902,096011000236;1426,0;3916,0
1411,6918947093513;3897,214349590261;1415,0;3912,0
1399,7952818706328;3889,9707910682314;1404,0;3909,0
1407,189122356189;3897,7815489275085;1393,0;3906,0
