1581435284.539;0.000;0;1939;4181;1989;4000
1581435284.593;0.054;1;1995;4359;1977;4000
1581435284.653;0.114;2;1874;4287;1966;4000
1581435284.714;0.175;3;2069;4053;1954;3999
1581435284.773;0.234;4;2165;4253;1943;3999
1581435284.840;0.301;5;2114;4285;1931;3999
1581435284.907;0.368;6;1896;4463;1920;3998
1581435284.960;0.421;7;2118;4045;1909;3998
1581435285.027;0.488;8;1779;4071;1897;3997
1581435285.090;0.551;9;2086;4056;1886;3997
1581435285.156;0.617;10;2104;4091;1874;3996
1581435285.220;0.681;11;2047;3982;1863;3995
1581435285.284;0.745;12;2026;4278;1852;3994
1581435285.346;0.807;13;1848;4288;1840;3994
1581435285.406;0.867;14;1746;4159;1829;3993
1581435285.472;0.933;15;1810;4282;1817;3992
1581435285.538;0.999;16;1687;4148;1806;3991
1581435285.602;1.063;17;1823;4319;1795;3989
1581435285.660;1.121;18;1960;3975;1783;3988
1581435285.722;1.183;19;1683;4195;1772;3987
1581435285.784;1.245;20;1814;4181;1761;3986
1581435285.845;1.306;21;1728;3965;1749;3984
1581435285.907;1.368;22;1754;4033;1738;3983
1581435285.967;1.428;23;1784;4147;1727;3981
1581435286.033;1.494;24;1713;4107;1715;3980
1581435286.096;1.557;25;1682;4218;1704;3978
1581435286.164;1.625;26;1886;4215;1693;3976
1581435286.233;1.694;27;1576;4329;1681;3974
1581435286.302;1.763;28;1936;4295;1670;3973
1581435286.369;1.830;29;1920;4157;1659;3971
1581435286.432;1.893;30;1642;4054;1648;3969
1581435286.494;1.955;31;1711;4154;1636;3967
1581435286.555;2.016;32;1695;3998;1625;3965
1581435286.621;2.082;33;1649;4147;1614;3962
1581435286.680;2.141;34;1566;4212;1603;3960
1581435286.748;2.209;35;1402;4016;1592;3958
1581435286.812;2.273;36;1516;4073;1580;3955
1581435286.873;2.334;37;1457;4060;1569;3953
1581435286.935;2.396;38;1434;4300;1558;3951
1581435287.001;2.462;39;1552;4322;1547;3948
1581435287.068;2.529;40;1748;4075;1536;3945
1581435287.132;2.593;41;1634;4058;1525;3943
1581435287.195;2.656;42;1531;4138;1514;3940
1581435287.265;2.726;43;1752;4274;1503;3937
1581435287.333;2.794;44;1667;4050;1492;3934
1581435287.398;2.859;45;1715;4251;1481;3931
1581435287.463;2.924;46;1691;4101;1469;3928
1581435287.534;2.995;47;1339;4110;1458;3925
1581435287.596;3.057;48;1370;4245;1448;3922
1581435287.657;3.118;49;1474;4139;1437;3919
1581435287.725;3.186;50;1307;4028;1426;3916
1581435287.795;3.256;51;1553;4216;1415;3912
1581435287.863;3.324;52;1556;4309;1404;3909
1581435287.927;3.388;53;1488;4032;1393;3906
1581435287.988;3.449;54;1368;4210;1382;3902
