1939;4181;1989;4000
1995;4359;1977;4000
1874;4287;1966;4000
2069;4053;1954;3999
2165;4253;1943;3999
2114;4285;1931;3999
1896;4463;1920;3998
2118;4045;1909;3998
1779;4071;1897;3997
2086;4056;1886;3997
2104;4091;1874;3996
2047;3982;1863;3995
2026;4278;1852;3994
1848;4288;1840;3994
1746;4159;1829;3993
1810;4282;1817;3992
1687;4148;1806;3991
1823;4319;1795;3989
1960;3975;1783;3988
1683;4195;1772;3987
1814;4181;1761;3986
1728;3965;1749;3984
1754;4033;1738;3983
1784;4147;1727;3981
1713;4107;1715;3980
1682;4218;1704;3978
1886;4215;1693;3976
1576;4329;1681;3974
1936;4295;1670;3973
1920;4157;1659;3971
1642;4054;1648;3969
1711;4154;1636;3967
1695;3998;1625;3965
1649;4147;1614;3962
1566;4212;1603;3960
1402;4016;1592;3958
1516;4073;1580;3955
1457;4060;1569;3953
1434;4300;1558;3951
1552;4322;1547;3948
1748;4075;1536;3945
1634;4058;1525;3943
1531;4138;1514;3940
1752;4274;1503;3937
1667;4050;1492;3934
1715;4251;1481;3931
1691;4101;1469;3928
1339;4110;1458;3925
1370;4245;1448;3922
1474;4139;1437;3919
1307;4028;1426;3916
1553;4216;1415;3912
1556;4309;1404;3909
1488;4032;1393;3906
1368;4210;1382;3902
1627;4203;1371;3899
1608;4151;1360;3895
1475;4224;1349;3891
1493;4038;1339;3887
1493;4242;1328;3884
1292;4122;1317;3880
1471;4138;1306;3876
1352;4201;1296;3872
1178;3872;1285;3868
1494;4142;1274;3864
1519;3871;1264;3860
1026;2627;1253;3855
1490;4143;1243;3851
1262;3936;1232;3847
1357;3884;1221;3842
1212;4226;1211;3838
1010;2791;1200;3833
1117;4013;1190;3829
1196;4034;1180;3824
1142;4118;1169;3819
1290;3740;1159;3814
1179;3732;1148;3810
1291;3808;1138;3805
1210;4025;1128;3800
1358;4041;1118;3795
1266;4066;1107;3790
1349;4001;1097;3785
1290;3917;1087;3779
1225;3967;1077;3774
1282;3814;1067;3769
1109;3969;1057;3764
1132;4061;1047;3758
1096;4036;1036;3753
991;3929;1026;3747
1315;4020;1017;3741
818;3790;1007;3736
1066;3855;997;3730
1305;3855;987;3724
1031;3649;977;3719
1249;3924;967;3713
1099;3712;957;3707
1176;3559;948;3701
1119;3875;938;3695
805;3620;928;3689
821;3786;919;3683
722;3629;909;3676
908;3569;900;3670
672;3729;890;3664
943;3801;881;3657
592;3784;871;3651
854;3560;862;3644
744;3637;852;3638
925;3338;843;3631
766;3673;834;3625
943;3571;824;3618
835;3476;815;3611
868;3425;806;3604
821;3341;797;3598
804;3378;788;3591
734;3574;779;3584
714;3311;770;3577
518;3355;761;3570
574;3363;752;3563
458;3531;743;3555
882;3500;734;3548
395;3735;725;3541
483;3316;716;3534
642;3320;708;3526
515;3586;699;3519
744;3425;690;3511
571;3321;682;3504
428;3507;673;3496
545;3273;665;3489
638;3471;656;3481
533;3126;648;3473
177;3203;639;3466
371;3279;631;3458
352;3335;623;3450
671;3357;614;3442
281;3161;606;3434
244;3294;598;3426
246;3184;590;3418
285;3075;582;3410
749;3418;574;3402
791;3381;566;3394
397;3131;558;3386
244;3206;550;3377
302;3102;542;3369
385;3031;534;3361
106;3332;527;3352
23;3275;519;3344
-14;3254;511;3335
94;2977;504;3327
100;2985;489;3310
107;3052;481;3301
297;3166;474;3292
-11;3021;466;3284
179;3066;459;3275
164;3076;452;3266
138;3256;445;3257
69;2976;437;3248
126;2889;430;3239
-33;2986;423;3230
76;3070;416;3221
214;3153;409;3212
-35;3101;402;3203
80;2840;396;3194
116;3092;389;3185
-151;3142;382;3176
-190;3028;375;3166
141;3038;369;3157
18;2918;362;3148
-160;2819;356;3138
-108;2875;349;3129
-130;2897;343;3119
93;2875;336;3110
-172;2951;330;3100
-202;3003;324;3091
42;2991;317;3081
-320;2857;311;3072
85;2894;305;3062
-111;3078;299;3052
-154;2948;293;3043
45;2941;287;3033
-109;3106;281;3023
21;2917;276;3013
-113;3012;270;3003
-144;2795;264;2993
-167;2694;259;2983
-127;2636;253;2974
-85;2671;247;2964
52;2887;242;2953
-140;2843;236;2943
-30;2758;231;2933
-112;2778;226;2923
15;2923;221;2913
-257;2905;215;2903
-230;2695;210;2893
-267;2765;205;2882
-103;2875;200;2872
-377;2841;195;2862
-63;2556;190;2852
-189;2585;186;2841
-348;2560;181;2831
-291;2485;176;2820
-330;2585;171;2810
-125;2645;167;2800
-323;2450;162;2789
-107;2786;158;2779
-329;2759;153;2768
-147;2597;149;2757
-184;2612;145;2747
-368;2595;140;2736
-373;2456;136;2726
-205;2525;132;2715
-96;2683;128;2704
-160;2592;124;2694
-208;2374;120;2683
-327;2494;116;2672
-236;2456;113;2661
-211;2511;109;2651
-115;2341;105;2640
-488;2337;101;2629
-344;2492;98;2618
-476;2621;94;2607
158;2228;91;2596
-112;2342;88;2585
179;2561;84;2574
80;2468;81;2563
-194;2425;78;2552
97;2210;75;2542
-3;2182;72;2531
-3;2530;69;2519
-481;2373;66;2508
-193;2240;63;2497
-285;2302;60;2486
-330;2398;57;2475
-439;2495;55;2464
-245;2219;52;2453
-338;2259;49;2442
-407;2208;47;2431
-164;2050;45;2420
-161;2150;42;2408
-457;2397;40;2397
-273;2073;38;2386
-286;2110;35;2375
-498;2200;33;2364
-168;2203;31;2352
-123;1825;29;2341
-312;2010;27;2330
-182;2231;26;2319
-221;2222;24;2307
-141;1934;22;2296
-120;2051;20;2285
-38;2113;19;2273
-186;1926;17;2262
-151;2067;16;2251
-311;1926;14;2239
-161;1991;13;2228
-148;2136;12;2217
-226;1806;11;2205
-302;1852;9;2194
-297;1939;8;2183
-68;1802;7;2171
-98;2068;6;2160
-271;1655;6;2148
-251;1880;5;2137
-366;1980;4;2126
-38;2032;3;2114
-210;1856;3;2103
-428;2106;2;2091
-457;2075;2;2080
-257;1863;1;2069
-131;2109;1;2057
-155;2169;1;2046
-467;2185;0;2034
-395;1986;0;2023
-279;1948;0;2011
-364;2071;0;2000
-315;1797;0;1989
-288;1938;0;1977
-218;1803;0;1966
49;1695;1;1954
-365;1999;1;1943
-346;1906;1;1931
-221;1817;2;1920
-352;1903;2;1909
3;1789;3;1897
-55;1739;3;1886
-112;1552;4;1874
-287;1523;5;1863
51;1614;6;1852
-23;1640;6;1840
-32;1518;7;1829
-313;1590;8;1817
-161;1832;9;1806
-365;1886;11;1795
-291;1710;12;1783
-359;1784;13;1772
-315;1867;14;1761
-140;1779;16;1749
-44;1648;17;1738
-279;1469;19;1727
-233;1686;20;1715
-263;1813;22;1704
-385;1817;24;1693
-127;1449;26;1681
-330;1563;27;1670
-109;1611;29;1659
-181;1512;31;1648
-278;1407;33;1636
-215;1729;35;1625
-15;1368;38;1614
-167;1301;40;1603
-149;1557;42;1592
-173;1381;45;1580
-95;1276;47;1569
-276;1175;49;1558
-275;1329;52;1547
-43;1345;55;1536
125;1263;57;1525
-189;1385;60;1514
-26;1149;63;1503
0;1289;66;1492
-343;1212;69;1481
-200;1206;72;1469
-331;1043;75;1458
-29;1520;78;1448
-50;1139;81;1437
-324;1016;84;1426
-171;1169;88;1415
72;1153;91;1404
-315;1316;94;1393
36;1362;98;1382
70;1372;101;1371
-11;1422;105;1360
-206;1393;109;1349
106;1163;113;1339
33;1144;116;1328
-97;1142;120;1317
-162;1145;124;1306
23;1180;128;1296
-165;1177;132;1285
-311;1231;136;1274
-182;1277;140;1264
980;-794;145;1253
-248;1263;149;1243
-132;1229;153;1232
-4;1085;158;1221
-275;1070;162;1211
-171;1177;167;1200
-280;1121;171;1190
127;1025;176;1180
-66;1167;181;1169
-77;852;186;1159
-225;852;190;1148
-47;1165;195;1138
115;952;200;1128
-219;944;205;1118
-140;840;210;1107
-1;1121;215;1097
-146;859;221;1087
380;899;226;1077
131;813;231;1067
-118;853;236;1057
225;819;242;1047
604;-855;247;1036
90;795;253;1026
-217;1026;259;1017
80;1075;264;1007
-107;957;270;997
-121;660;276;987
-127;730;281;977
58;695;287;967
-116;901;293;957
107;734;299;948
101;814;305;938
142;845;311;928
519;515;317;919
193;892;324;909
406;723;330;900
444;707;336;890
140;633;343;881
680;775;356;862
344;846;362;852
459;651;369;843
406;861;375;834
587;554;382;824
541;485;389;815
493;774;396;806
582;896;402;797
639;693;409;788
586;837;416;779
378;650;423;770
628;441;430;761
839;842;437;752
669;653;445;743
548;672;452;734
492;552;459;725
535;756;466;716
719;585;474;708
644;410;481;699
629;322;489;690
458;468;496;682
815;-522;504;673
408;264;511;665
675;333;519;656
437;339;527;648
946;168;534;639
519;418;542;631
