11.208;377;3194;355.53;3138.30
11.272;267;3020;349.06;3128.89
11.344;190;3255;342.63;3119.44
11.418;3;3037;336.27;3109.95
11.488;227;3028;329.95;3100.43
11.555;281;3119;323.70;3090.87
11.632;219;3295;317.49;3081.28
11.703;69;3275;311.34;3071.65
11.769;148;3182;305.25;3061.99
11.842;294;3215;299.21;3052.29
11.912;162;3075;293.23;3042.56
11.981;198;2949;287.30;3032.79
12.059;92;2859;281.43;3023.00
12.130;259;3023;275.62;3013.16
12.198;203;3090;269.86;3003.30
12.286;66;2991;264.15;2993.40
12.370;28;2954;258.51;2983.47
12.450;115;2942;252.92;2973.50
12.516;-179;2823;247.39;2963.51
12.590;-65;2980;241.91;2953.48
12.665;87;2877;236.49;2943.42
12.732;-1;2973;231.13;2933.33
12.832;-192;3024;225.83;2923.22
12.900;-105;2820;220.59;2913.07
12.975;-155;3081;215.40;2902.89
13.047;-108;2885;210.27;2892.68
13.117;-13;2791;205.20;2882.44
13.186;-127;2865;200.19;2872.18
13.257;-86;2725;195.24;2861.88
13.332;-24;2779;190.35;2851.56
13.402;-175;3014;185.51;2841.21
13.474;-81;2816;180.74;2830.83
13.543;-258;2697;176.02;2820.42
13.619;-82;2764;171.36;2809.99
13.686;46;2898;166.77;2799.53
13.752;-196;2663;162.23;2789.05
13.824;-93;2817;157.75;2778.54
13.896;-116;3003;153.34;2768.00
13.970;43;2691;148.98;2757.44
14.032;-253;2677;144.68;2746.86
14.101;-157;2737;140.45;2736.25
14.168;34;2649;136.27;2725.62
14.232;-75;2786;132.16;2714.96
14.303;1;2871;128.10;2704.28
14.371;-7;2637;124.11;2693.57
14.438;-1;2597;120.18;2682.85
14.502;-306;2802;116.31;2672.10
14.583;-398;2568;112.50;2661.33
14.668;-107;2594;108.76;2650.54
14.736;-362;2835;105.07;2639.72
14.809;20;2695;101.45;2628.89
14.880;-60;2529;97.89;2618.03
14.953;-188;2873;94.39;2607.16
15.030;-197;2685;90.95;2596.26
15.098;-436;2509;87.58;2585.35
15.168;-217;2612;84.26;2574.42
15.234;-257;2666;81.01;2563.47
15.303;-242;2638;77.83;2552.49
15.370;-313;2616;74.70;2541.51
15.439;-88;2768;71.64;2530.50
15.509;-178;2731;68.64;2519.48
15.579;-230;2749;65.71;2508.44
15.656;-207;2467;62.83;2497.38
15.726;-385;2561;60.02;2486.31
15.800;-111;2596;57.28;2475.22
15.870;-279;2547;54.60;2464.11
15.938;-271;2522;51.98;2452.99
16.008;-118;2379;49.42;2441.86
16.084;-482;2492;46.93;2430.71
16.150;-352;2647;44.50;2419.55
16.214;-167;2599;42.14;2408.37
16.289;-109;2312;39.83;2397.18
16.363;-229;2681;37.60;2385.98
16.432;-66;2284;35.43;2374.76
16.502;106;2297;33.32;2363.53
16.573;50;2619;31.27;2352.30
16.647;-30;2278;29.29;2341.04
16.717;99;2517;27.38;2329.78
16.786;162;2435;25.52;2318.51
16.886;68;2363;23.74;2307.23
16.945;-122;2508;22.02;2295.93
17.016;-240;2562;20.36;2284.63
17.084;-95;2453;18.76;2273.32
17.152;-185;2385;17.23;2262.00
17.219;-75;2218;15.77;2250.67
17.285;-210;2442;14.37;2239.33
17.361;-461;2336;13.04;2227.98
17.433;-252;2543;11.77;2216.63
17.497;-152;2267;10.56;2205.27
17.566;-451;2135;9.42;2193.90
17.663;-219;2136;8.35;2182.53
17.756;-136;2173;7.34;2171.15
17.828;-287;1963;6.39;2159.77
17.900;-133;1977;5.51;2148.38
17.965;-236;1915;4.70;2136.98
18.036;-192;2008;3.95;2125.58
18.103;-359;2030;3.26;2114.18
18.176;-460;1914;2.64;2102.77
18.250;-172;2146;2.09;2091.36
18.321;-280;1956;1.60;2079.95
18.409;-364;2394;1.17;2068.53
18.486;-201;1900;0.82;2057.11
18.552;-134;1893;0.52;2045.69
18.626;-6;1957;0.29;2034.27
18.685;79;2191;0.13;2022.85
18.753;30;1847;0.03;2011.42
18.827;67;2016;0.00;2000.00
18.899;-344;2053;0.03;1988.58
18.971;-178;1964;0.13;1977.15
19.042;-79;2002;0.29;1965.73
19.115;-306;2090;0.52;1954.31
19.181;-120;1858;0.82;1942.89
19.269;-106;2065;1.17;1931.47
19.346;-296;2246;1.60;1920.05
19.416;-66;2226;2.09;1908.64
19.481;-91;2325;2.64;1897.23
19.551;-229;1933;3.26;1885.82
19.629;-435;2167;3.95;1874.42
19.701;-249;2123;4.70;1863.02
19.772;-110;2030;5.51;1851.62
19.847;-356;1788;6.39;1840.23
19.918;-415;1891;7.34;1828.85
19.992;-199;1795;8.35;1817.47
20.064;-382;1805;9.42;1806.10
20.135;-399;1795;10.56;1794.73
20.207;-114;1810;11.77;1783.37
20.279;-352;2116;13.04;1772.02
20.353;-208;1893;14.37;1760.67
20.423;-435;1986;15.77;1749.33
20.495;-143;1916;17.23;1738.00
20.567;-23;1960;18.76;1726.68
20.645;-221;1780;20.36;1715.37
20.710;-247;1754;22.02;1704.07
20.775;-212;1760;23.74;1692.77
20.852;-147;1976;25.52;1681.49
20.923;-19;1935;27.38;1670.22
20.989;-139;1911;29.29;1658.96
21.059;-18;1634;31.27;1647.70
21.127;-264;1686;33.32;1636.47
21.199;-90;1645;35.43;1625.24
21.266;-112;1873;37.60;1614.02
21.367;-219;1771;39.83;1602.82
21.438;-238;1658;42.14;1591.63
21.514;-125;1686;44.50;1580.45
21.582;-94;1838;46.93;1569.29
21.659;-193;1506;49.42;1558.14
21.735;-53;1714;51.98;1547.01
21.796;-174;1587;54.60;1535.89
21.863;-90;1558;57.28;1524.78
21.928;-101;1841;60.02;1513.69
22.000;-378;1868;62.83;1502.62
22.068;-428;1829;65.71;1491.56
22.130;-407;1648;68.64;1480.52
22.200;-216;1537;71.64;1469.50
22.263;-144;1595;74.70;1458.49
22.332;-123;1485;77.83;1447.51
22.399;-3;1773;81.01;1436.53
22.465;-182;1436;84.26;1425.58
22.533;-165;1657;87.58;1414.65
22.599;-309;1444;90.95;1403.74
22.686;-32;1213;94.39;1392.84
22.755;-32;1415;97.89;1381.97
22.830;-143;1243;101.45;1371.11
22.918;-260;1180;105.07;1360.28
22.977;-73;1501;108.76;1349.46
23.043;-145;1319;112.50;1338.67
23.113;-221;1083;116.31;1327.90
23.182;-18;1337;120.18;1317.15
23.249;62;1124;124.11;1306.43
23.320;36;1309;128.10;1295.72
23.394;0;1260;132.16;1285.04
23.463;-96;1246;136.27;1274.38
23.532;-104;1417;140.45;1263.75
23.601;-261;1153;144.68;1253.14
23.681;-157;1257;148.98;1242.56
23.746;5;1351;153.34;1232.00
23.840;-133;1396;157.75;1221.46
23.909;-244;1375;162.23;1210.95
23.980;-286;1093;166.77;1200.47
24.068;50;1391;171.36;1190.01
24.139;69;1424;176.02;1179.58
24.211;88;1317;180.74;1169.17
24.283;77;1253;185.51;1158.79
24.361;115;1167;190.35;1148.44
24.432;-212;1065;195.24;1138.12
24.504;-115;1064;200.19;1127.82
24.591;-15;1208;205.20;1117.56
24.691;25;1012;210.27;1107.32
24.763;-239;1201;215.40;1097.11
24.835;110;1174;220.59;1086.93
24.920;78;1289;225.83;1076.78
24.999;-215;781;231.13;1066.67
25.064;21;1226;236.49;1056.58
25.131;100;1203;241.91;1046.52
25.198;-31;1217;247.39;1036.49
25.268;-222;979;252.92;1026.50
25.339;-85;1204;258.51;1016.53
25.411;-128;941;264.15;1006.60
25.484;-270;1002;269.86;996.70
25.568;-152;1268;275.62;986.84
25.645;-291;1189;281.43;977.00
25.713;-156;953;287.30;967.21
25.782;31;973;293.23;957.44
25.855;31;1126;299.21;947.71
25.944;-234;879;305.25;938.01
26.023;-170;883;311.34;928.35
26.092;-36;832;317.49;918.72
26.176;16;1082;323.70;909.13
26.245;126;707;329.95;899.57
26.311;-98;1129;336.27;890.05
26.381;-103;1120;342.63;880.56
26.445;-143;1116;349.06;871.11
26.515;-272;798;355.53;861.70
26.581;-39;913;362.06;852.33
26.654;-157;985;368.64;842.99
26.726;-177;816;375.28;833.69
26.795;-187;1104;381.97;824.43
26.869;-16;728;388.71;815.21
26.936;56;688;395.50;806.02
27.021;6;760;402.35;796.88
27.112;962;-1001;409.25;787.77
27.178;3;723;416.20;778.70
27.248;-120;850;423.20;769.68
27.320;-32;819;430.25;760.69
27.387;-143;852;437.36;751.74
27.457;639;-831;444.51;742.84
27.570;70;891;458.97;725.15
27.661;-18;804;466.28;716.37
27.731;390;892;473.64;707.63
27.801;201;915;481.04;698.93
27.873;158;878;488.50;690.28
27.945;688;516;496.01;681.67
28.013;415;411;503.56;673.10
28.077;270;815;511.17;664.57
28.147;358;861;518.82;656.09
28.210;495;898;526.52;647.65
28.299;342;537;534.27;639.26
28.369;279;598;542.06;630.91
28.442;209;974;549.91;622.60
28.515;693;745;557.80;614.34
28.581;153;1053;565.74;606.12
28.646;476;564;573.72;597.96
28.712;465;570;581.75;589.83
28.780;684;709;589.83;581.75
28.848;540;408;597.96;573.72
28.913;607;504;606.12;565.74
28.987;519;589;614.34;557.80
29.059;703;726;622.60;549.91
29.127;494;593;630.91;542.06
29.193;554;782;639.26;534.27
29.278;757;680;647.65;526.52
29.369;404;619;656.09;518.82
29.442;689;758;664.57;511.17
29.514;718;484;673.10;503.56
29.580;1151;-728;681.67;496.01
29.647;443;567;690.28;488.50
29.720;615;672;698.93;481.04
29.792;810;559;707.63;473.64
29.861;479;401;716.37;466.28
29.930;987;-539;725.15;458.97
29.991;511;156;733.98;451.72
30.063;563;412;742.84;444.51
30.151;466;538;751.74;437.36
30.241;786;213;760.69;430.25
30.310;578;296;769.68;423.20
30.389;772;342;778.70;416.20
30.460;881;362;787.77;409.25
30.524;539;-2;796.88;402.35
30.599;568;278;806.02;395.50
30.681;532;387;815.21;388.71
30.748;809;163;824.43;381.97
30.823;944;259;833.69;375.28
30.892;651;215;842.99;368.64
30.981;676;77;852.33;362.06
31.051;743;228;861.70;355.53
31.117;717;369;871.11;349.06
31.188;847;355;880.56;342.63
31.248;1053;418;890.05;336.27
31.318;871;291;899.57;329.95
31.386;769;412;909.13;323.70
31.454;964;436;918.72;317.49
31.529;901;26;928.35;311.34
31.597;744;380;938.01;305.25
31.670;994;381;947.71;299.21
31.756;725;106;957.44;293.23
31.835;1076;262;967.21;287.30
31.906;893;279;977.00;281.43
31.972;755;16;986.84;275.62
32.040;804;90;996.70;269.86
32.123;1020;337;1006.60;264.15
32.197;826;208;1016.53;258.51
32.267;1166;119;1026.50;252.92
32.365;1193;153;1036.49;247.39
32.439;824;175;1046.52;241.91
32.511;982;3;1056.58;236.49
32.577;809;-24;1066.67;231.13
32.650;1124;-45;1076.78;225.83
32.716;961;18;1086.93;220.59
32.782;1121;208;1097.11;215.40
32.875;1128;149;1107.32;210.27
32.943;1129;104;1117.56;205.20
33.014;1088;-238;1127.82;200.19
33.084;1155;74;1138.12;195.24
33.153;1046;29;1148.44;190.35
33.215;1223;-31;1158.79;185.51
33.291;1025;-202;1169.17;180.74
33.364;1145;154;1179.58;176.02
33.430;988;-83;1190.01;171.36
33.519;1199;280;1200.47;166.77
33.596;1122;74;1210.95;162.23
33.671;921;155;1221.46;157.75
33.736;1288;-83;1232.00;153.34
33.807;1091;54;1242.56;148.98
33.880;1288;-94;1253.14;144.68
33.948;997;-105;1263.75;140.45
34.014;985;40;1274.38;136.27
34.099;1080;-118;1285.04;132.16
34.170;1063;101;1295.72;128.10
34.241;1231;-156;1306.43;124.11
34.310;1208;-517;1317.15;120.18
34.380;1372;-1;1327.90;116.31
34.447;1208;86;1338.67;112.50
34.535;1503;-48;1349.46;108.76
34.610;1438;-376;1360.28;105.07
34.682;1450;-202;1371.11;101.45
34.752;1049;-200;1381.97;97.89
34.834;1333;-199;1392.84;94.39
34.905;1632;41;1403.74;90.95
34.979;1286;-112;1414.65;87.58
35.050;1463;-81;1425.58;84.26
35.119;1324;-345;1436.53;81.01
35.193;1376;27;1447.51;77.83
35.262;1040;-195;1458.49;74.70
35.333;1421;-232;1469.50;71.64
35.402;1543;-448;1480.52;68.64
35.474;1715;-34;1491.56;65.71
35.543;1564;-349;1502.62;62.83
35.615;1276;-372;1513.69;60.02
35.692;1761;-176;1524.78;57.28
35.776;1435;-158;1535.89;54.60
35.851;1471;-376;1547.01;51.98
35.922;1562;-21;1558.14;49.42
35.992;1708;-130;1569.29;46.93
36.062;1563;-457;1580.45;44.50
36.128;1475;-404;1591.63;42.14
36.195;1736;-79;1602.82;39.83
36.256;1678;-75;1614.02;37.60
36.329;1577;-141;1625.24;35.43
36.398;1530;-64;1636.47;33.32
36.465;1461;-375;1647.70;31.27
36.553;1552;-369;1658.96;29.29
36.627;1492;-53;1670.22;27.38
36.705;1395;-364;1681.49;25.52
36.774;1803;-371;1692.77;23.74
36.844;1508;-125;1704.07;22.02
36.909;1660;-49;1715.37;20.36
36.978;1639;-367;1726.68;18.76
37.045;1877;-115;1738.00;17.23
37.112;1565;-117;1749.33;15.77
37.180;1509;-349;1760.67;14.37
37.248;1609;-367;1772.02;13.04
37.323;1829;-224;1783.37;11.77
37.391;1581;-421;1794.73;10.56
37.467;1496;-159;1806.10;9.42
37.535;1551;-390;1817.47;8.35
37.595;1958;-357;1828.85;7.34
37.670;1845;-464;1840.23;6.39
37.736;1878;-452;1851.62;5.51
37.807;1594;-286;1863.02;4.70
37.875;1703;-166;1874.42;3.95
37.950;1643;-125;1885.82;3.26
38.017;1912;-281;1897.23;2.64
38.089;2012;-479;1908.64;2.09
38.164;1724;-400;1920.05;1.60
38.230;1913;-398;1931.47;1.17
38.295;1737;-389;1942.89;0.82
38.370;1798;-328;1954.31;0.52
38.441;1756;-436;1965.73;0.29
38.512;1996;-413;1977.15;0.13
38.581;1889;-51;1988.58;0.03
38.658;1935;-272;2000.00;0.00
38.725;2228;-505;2013.16;0.00
38.800;2178;-461;2026.32;0.00
38.871;2086;-107;2039.48;0.00
38.942;2194;-260;2052.64;0.00
39.017;2213;-138;2065.80;0.00
39.087;2076;-423;2078.96;0.00
39.171;2209;-286;2092.12;0.00
39.242;2166;-458;2105.28;0.00
39.311;2148;-429;2118.44;0.00
39.384;1989;-416;2131.60;0.00
39.455;2069;-417;2144.76;0.00
39.525;2349;-308;2157.92;0.00
39.614;2492;-332;2171.08;0.00
39.709;2231;-115;2184.24;0.00
39.776;2105;-183;2197.40;0.00
39.852;1912;-465;2210.56;0.00
39.924;2158;-393;2223.72;0.00
39.986;2133;-358;2236.88;0.00
40.057;2308;-128;2250.04;0.00
40.126;2444;-217;2263.20;0.00
40.199;2283;-333;2276.36;0.00
40.269;1918;-310;2289.52;0.00
40.366;2298;-339;2302.68;0.00
40.437;2198;-392;2315.84;0.00
40.511;2286;-370;2329.00;0.00
40.584;2346;-204;2342.16;0.00
40.662;2428;-138;2355.32;0.00
40.734;2092;-327;2368.48;0.00
40.801;2242;-395;2381.64;0.00
40.874;2193;-307;2394.80;0.00
40.941;2325;-354;2407.96;0.00
41.009;2355;-208;2421.12;0.00
41.077;2576;-451;2434.28;0.00
41.143;2253;-152;2447.44;0.00
41.210;2568;-236;2460.60;0.00
41.285;2274;-342;2473.76;0.00
41.355;2481;-307;2486.92;0.00
41.424;2176;-192;2500.08;0.00
41.500;2361;-151;2513.24;0.00
41.569;2298;-291;2526.40;0.00
41.644;2452;-188;2539.56;0.00
41.708;2460;-384;2552.72;0.00
41.776;2320;-191;2565.88;0.00
41.848;2589;-399;2579.04;0.00
41.914;2520;-234;2592.20;0.00
41.998;2633;-220;2605.36;0.00
42.061;2426;-104;2618.52;0.00
42.131;2271;-256;2631.68;0.00
42.202;2652;-320;2644.84;0.00
42.264;2494;-160;2658.00;0.00
42.329;2481;-398;2671.16;0.00
42.401;2658;-295;2684.32;0.00
42.464;2532;-339;2697.48;0.00
42.533;2753;-374;2710.64;0.00
42.604;2554;-231;2723.80;0.00
42.681;2648;-122;2736.96;0.00
42.750;2770;-50;2750.12;0.00
42.817;2894;-258;2763.28;0.00
42.893;2731;-326;2776.44;0.00
42.978;2576;-53;2789.60;0.00
43.045;2859;-435;2802.76;0.00
43.111;2900;-478;2815.92;0.00
43.180;2862;-181;2829.08;0.00
43.271;2939;-541;2842.24;0.00
43.351;2875;-201;2855.40;0.00
43.427;2846;-152;2868.56;0.00
43.495;2713;-489;2881.72;0.00
43.565;2534;-414;2894.88;0.00
43.639;2487;-103;2908.04;0.00
43.711;2658;-68;2921.20;0.00
43.773;2707;-317;2934.36;0.00
43.845;2629;-434;2947.52;0.00
43.931;3038;-172;2960.68;0.00
44.007;2779;-514;2973.84;0.00
44.074;2702;-487;2987.00;0.00
44.141;3097;-380;3000.16;0.00
44.253;2845;-223;3026.48;0.00
44.326;2766;-182;3039.64;0.00
44.396;2920;-236;3052.80;0.00
44.465;2851;-433;3065.96;0.00
44.534;3007;-225;3079.12;0.00
44.608;2967;-256;3092.28;0.00
44.685;3194;-303;3105.44;0.00
44.773;2830;-77;3118.60;0.00
44.840;3210;-397;3131.76;0.00
44.906;3042;-401;3144.92;0.00
44.983;3028;-511;3158.08;0.00
45.069;3200;-289;3171.24;0.00
45.141;3263;-225;3184.40;0.00
45.211;3053;-376;3197.56;0.00
45.282;3244;-143;3210.72;0.00
45.345;3388;-616;3223.88;0.00
45.414;3334;-598;3237.04;0.00
45.488;3087;-491;3250.20;0.00
45.557;3266;-499;3263.36;0.00
45.627;3309;-478;3276.52;0.00
45.690;3250;-218;3289.68;0.00
45.764;3184;-498;3302.84;0.00
45.860;3161;-384;3316.00;0.00
45.926;2996;-119;3329.16;0.00
46.004;3184;-418;3342.32;0.00
46.072;2995;-398;3355.48;0.00
46.132;3355;-251;3368.64;0.00
46.203;3274;-153;3381.80;0.00
46.288;3408;-359;3394.96;0.00
46.361;3139;-235;3408.12;0.00
46.427;3260;-224;3421.28;0.00
46.492;3325;-139;3434.44;0.00
46.559;3431;-125;3447.60;0.00
46.637;3315;-323;3460.76;0.00
46.709;3346;-228;3473.92;0.00
46.776;3402;-104;3487.08;0.00
46.849;3075;-287;3500.24;0.00
46.908;3283;-213;3513.40;0.00
46.982;3187;-343;3526.56;0.00
47.055;3332;-94;3539.72;0.00
47.125;3543;-290;3552.88;0.00
47.202;3387;-222;3566.04;0.00
47.277;3591;-159;3579.20;0.00
47.356;3544;-138;3592.36;0.00
47.423;3601;-120;3605.52;0.00
47.497;3567;-387;3618.68;0.00
47.568;3553;-365;3631.84;0.00
47.644;3412;-312;3645.00;0.00
47.723;3687;-131;3658.16;0.00
47.788;3637;-157;3671.32;0.00
47.866;3396;-261;3684.48;0.00
47.933;3786;-330;3697.64;0.00
47.992;3706;-510;3710.80;0.00
48.052;3515;-233;3723.96;0.00
48.128;3739;-312;3737.12;0.00
48.194;3452;-150;3750.28;0.00
48.260;3668;-306;3763.44;0.00
48.333;3805;-359;3776.60;0.00
48.393;3673;-57;3789.76;0.00
48.463;3474;-445;3802.92;0.00
48.527;3462;-24;3816.08;0.00
48.605;3570;-355;3829.24;0.00
48.692;3717;-89;3842.40;0.00
48.769;3847;-246;3855.56;0.00
48.838;3843;-241;3868.72;0.00
48.922;3803;-87;3881.88;0.00
48.999;3920;-97;3895.04;0.00
49.083;3630;-13;3908.20;0.00
49.166;3752;-307;3921.36;0.00
49.237;3790;-294;3934.52;0.00
49.305;3593;-133;3947.68;0.00
49.378;3658;-395;3960.84;0.00
49.446;4008;-85;3974.00;0.00
49.518;3693;-75;3987.16;0.00
49.577;3945;-421;4000.32;0.00
49.643;3756;-54;4013.48;0.00
49.713;3856;-384;4026.64;0.00
49.773;3691;-329;4039.80;0.00
49.849;4075;-222;4052.96;0.00
49.917;3748;-449;4066.12;0.00
49.981;4071;-368;4079.28;0.00
50.062;3812;-143;4092.44;0.00
50.132;3717;-339;4105.60;0.00
50.208;4066;-368;4118.76;0.00
50.276;4197;-429;4131.92;0.00
50.349;3832;-261;4145.08;0.00
50.410;3850;-359;4158.24;0.00
50.478;4061;-373;4171.40;0.00
50.545;4125;-182;4184.56;0.00
50.605;4104;-495;4197.72;0.00
50.681;3973;-403;4210.88;0.00
50.754;4092;-442;4224.04;0.00
50.822;4133;-247;4237.20;0.00
50.893;4191;-102;4250.36;0.00
50.963;4141;-293;4263.52;0.00
51.032;3833;-418;4276.68;0.00
51.103;4066;-109;4289.84;0.00
51.174;4226;-277;4303.00;0.00
51.239;4072;-356;4316.16;0.00
51.309;4144;-359;4329.32;0.00
51.376;4148;-186;4342.48;0.00
51.443;4037;-546;4355.64;0.00
51.505;4077;-182;4368.80;0.00
51.575;4331;-276;4381.96;0.00
51.644;3860;-129;4395.12;0.00
51.707;4098;-360;4408.28;0.00
51.774;4206;-309;4421.44;0.00
51.845;4242;-169;4434.60;0.00
51.913;4314;-462;4447.76;0.00
51.985;4415;-326;4460.92;0.00
52.072;4104;-112;4474.08;0.00
52.144;4240;-382;4487.24;0.00
52.218;4243;-423;4500.40;0.00
52.287;4189;-301;4513.56;0.00
52.361;4287;-298;4526.72;0.00
52.436;4395;-136;4539.88;0.00
52.510;4253;-332;4553.04;0.00
52.581;4270;-128;4566.20;0.00
52.657;4210;-292;4579.36;0.00
52.734;4180;-205;4592.52;0.00
52.792;4299;-306;4605.68;0.00
52.887;4404;-212;4618.84;0.00
52.950;4271;-274;4632.00;0.00
53.020;4514;-238;4645.16;0.00
53.093;4563;-232;4658.32;0.00
53.161;4627;-421;4671.48;0.00
53.234;4483;-236;4684.64;0.00
